farmer_id,name,location,product,land_size
F3835,Unknown,Unknown,Potato,2.63
F6946,Unknown,Karnataka,Maize,3.57
F9619,Unknown,Haryana,Soybean,5.51
F8718,Manoj,Haryana,Soybean,3.63
F9220,Sunil,Punjab,Potato,4.83
F3144,Ravi,Maharashtra,Wheat,3.51
F3335,Ravi,Punjab,Wheat,1.23
F3847,Unknown,UP,Rice,3.74
F9090,Amit,UP,Maize,3.44
F2504,Unknown,Punjab,Wheat,2.68
F8116,Amit,Maharashtra,Maize,2.68
F2792,Rajesh,Punjab,Maize,4.39
F2849,Manoj,UP,Potato,3.35
F8759,Amit,UP,Maize,1.33
F5568,Sunil,Karnataka,Maize,4.45
F3015,Sunilx,Punjab,Rice,5.0
F9898,Ravi,Maharashtra,Wheat,4.46
F6549,Ravi,Karnataka,Potato,3.34
F2747,Unknown,Maharashtra,Rice,3.28
F6315,Manoj,Unknown,Soybean,4.09
F2526,Ravi,Unknown,Potato,1.38
F1529,Rajesh,UP,Soybean,4.79
F9176,Unknown,UP,Soybean,3.44
F1626,Sunil,Unknown,Potato,4.75
F3708,Manoj,Haryana,Maize,3.36
F7568,Sunil,Maharashtra,Wheat,2.94
F3009,Unknown,Maharashtra,Potato,1.21
F9049,Ravi,UP,Wheat,4.74
F7940,Ravix,Unknown,Soybean,5.14
F8514,Rajeshx,Maharashtra,Rice,1.15
F8388,Manoj,UP,Maize,5.02
F6613,Rajesh,UP,Rice,3.51
F6062,Ravi,Maharashtra,Wheat,3.82
F3058,Unknown,Haryana,Wheat,2.68
F8729,Sunil,UP,Rice,2.75
F8970,Manoj,Haryana,Maize,5.13
F9307,Amit,Karnataka,Wheat,4.08
F7405,Sunil,Unknown,Rice,1.1
F4769,Manoj,Karnataka,Rice,2.81
F2608,Sunil,UP,Soybean,2.67
F6344,Unknown,Punjab,Wheat,3.5
F1823,Unknown,Maharashtra,Maize,4.42
F7658,Manojx,Unknown,Rice,4.73
F6311,Manoj,Maharashtra,Potatox,3.48
F2679,Rajesh,Karnataka,Soybeanx,2.86
F6722,Sunil,Haryana,Rice,4.68
F9387,Amit,Maharashtra,Wheat,1.11
F6146,Ravi,Karnataka,Rice,2.71
F5224,Sunil,Karnataka,Ricex,2.79
F9845,Ravi,Haryana,Rice,3.39
F3617,Sunil,UP,Soybeanx,3.39
F5251,Unknown,UP,Potato,4.57
F5973,Manoj,Punjab,Soybean,1.14
F4149,Ravi,Haryana,Soybean,1.16
F1668,Rajesh,UP,Potato,4.64
F2615,Amitx,Unknown,Maize,5.51
F6909,Ravi,Karnataka,Wheat,5.23
F1026,Manoj,UP,Wheat,4.41
F1510,Ravi,UP,Rice,5.05
F3764,Amit,Punjab,Rice,4.34
F7690,Rajesh,Punjabx,Potato,4.91
F5831x,Unknown,Maharashtra,Wheat,3.66
F1395,Unknown,Unknown,Rice,1.22
F8787,Unknown,Punjab,Maize,3.55
F5285,Rajesh,Maharashtra,Potato,3.33
F9905,Rajesh,Punjab,Maize,3.56
F6339,Rajesh,Maharashtra,Wheat,1.2
F9476,Ravi,Punjab,Maize,3.59
F3192,Sunil,Haryana,Soybean,4.65
F8084,Ravi,Karnataka,Maize,1.21
F2406,Unknown,Punjab,Potato,3.5
F3200,Unknownx,Unknown,Rice,4.97
F5136,Rajeshx,Haryana,Soybean,3.38
F9557,Ravi,Karnataka,Rice,4.63
F7327,Rajesh,Maharashtra,Maize,2.88
F9359,Unknown,Unknown,Wheat,2.9
F7063,Ravi,Maharashtra,Wheat,3.41
F6825,Unknown,Haryana,Rice,3.37
F8000,Unknown,UP,Maize,3.92
F6916,Manoj,Haryana,Wheat,3.69
F1733,Manoj,Maharashtra,Soybean,4.17
F5165,Amit,Maharashtra,Maize,4.7
F8855,Amit,Haryana,Soybean,1.16
F5492,Unknown,Karnataka,Rice,3.46
F7789,Ravi,UP,Rice,3.65
F9366,Amitx,Haryana,Rice,2.79
F4745,Manoj,Punjab,Soybean,3.68
F8545,Manoj,UP,Wheat,4.81
F9480,Rajesh,Haryanax,Wheat,4.78
F2541,Amit,Maharashtra,Maize,3.6
F2402,Unknown,Unknown,Soybean,3.41
F1232,Unknown,Punjab,Rice,3.59
F6720,Rajesh,UP,Maize,4.46
F5955,Manoj,Punjab,Wheatx,3.53
F2557,Manojx,Karnataka,Soybean,4.9
F8763,Sunil,Unknown,Rice,3.51
F7307,Ravi,Punjab,Potato,3.09
F7848,Sunil,Punjab,Wheat,1.14
F4765,Ravi,Punjab,Potatox,4.4
F4859,Rajesh,Maharashtra,Soybean,1.2
F7566,Amit,Karnataka,Rice,3.74
F6988,Rajesh,Karnataka,Maize,4.55
F2593,Amit,UP,Wheat,5.11
F1888,Manoj,UP,Potato,5.09
F9899,Manoj,Karnataka,Soybean,2.51
F6292,Ravi,Karnataka,Wheat,3.26
F4361,Ravi,Haryana,Soybean,4.6
F3539,Unknown,UP,Maize,4.66
F6181,Amit,Punjab,Wheat,1.16
F6348,Amit,Unknown,Rice,3.39
F1463,Sunil,UP,Rice,2.91
F6119,Amit,Punjab,Rice,3.24
F8408,Amit,UP,Rice,1.12
F5959,Ravi,Maharashtra,Soybean,4.76
F8035,Rajesh,Haryana,Rice,4.65
F1834,Sunil,Haryana,Soybean,4.35
F4147,Ravi,Maharashtra,Soybean,2.94
F9017,Rajesh,Punjab,Wheat,3.38
F8143,Rajesh,Haryana,Potato,3.45
F3104,Rajesh,Punjab,Potato,2.67
F4088,Ravi,Maharashtra,Wheat,4.74
F9568,Rajeshx,UP,Rice,4.42
F1707,Manoj,Punjab,Potato,4.91
F6698,Amit,Karnataka,Soybean,2.7
F4559,Ravix,Unknown,Maize,3.33
F2006,Amit,Maharashtra,Wheat,1.24
F3797,Manoj,Unknown,Maize,4.99
F2591,Sunil,Punjab,Rice,1.09
F5160,Sunil,Haryana,Ricex,5.39
F5557,Rajesh,UP,Wheat,3.5
F5738,Manoj,Punjab,Rice,2.98
F8831,Ravi,Maharashtra,Soybean,2.77
F5254,Unknownx,Maharashtra,Maize,4.71
F2817,Rajesh,Maharashtra,Soybean,1.19
F8895,Sunil,Karnataka,Maize,4.74
F3386,Amit,UP,Soybean,4.56
F4154,Amit,Karnataka,Soybean,3.52
F1684,Unknown,UP,Maize,4.68
F3701,Ravi,Haryana,Wheat,1.23
F7220,Unknown,Haryana,Potato,3.49
F5995,Rajesh,UP,Soybean,1.22
F3560,Rajesh,Haryana,Potato,4.83
F4340,Manoj,Maharashtra,Soybean,2.9
F9437,Ravi,Punjab,Rice,4.33
F6077,Unknown,Maharashtra,Rice,3.29
F1943,Unknown,Punjab,Wheat,1.18
F2415,Manoj,Unknown,Soybean,2.89
F9796,Manoj,Punjab,Maize,2.86
F7350,Unknown,Karnataka,Wheat,4.7
F1057,Sunil,Unknown,Rice,3.45
F7187x,Rajesh,Haryana,Soybean,5.03
F5123,Amit,Punjab,Maize,1.25
F5819,Ravi,Unknown,Wheat,2.67
F2379,Amit,Maharashtra,Soybean,3.3
F8888,Unknown,Karnataka,Rice,3.51
F3698,Ravi,UP,Maize,3.5
F8393,Manoj,Haryana,Maize,2.73
F4075,Amit,UP,Wheat,2.81
F2377,Rajesh,Maharashtra,Soybean,3.45
F2242,Rajesh,Unknown,Rice,4.88
F4945,Unknown,Punjab,Soybean,2.84
F9862,Unknown,Haryana,Ricex,1.33
F6210,Ravi,Maharashtra,Potato,5.09
F7889,Unknown,UP,Soybean,5.3
F4496,Unknown,Maharashtra,Soybean,5.13
F5257,Sunilx,Punjab,Wheat,3.32
F5588,Rajeshx,Maharashtra,Rice,2.8
F7902,Ravi,Unknown,Maize,2.92
F8207,Sunil,Unknown,Potato,1.19
F3246,Unknown,Punjab,Rice,1.2
F6232,Rajeshx,Maharashtra,Rice,2.92
F6462,Manoj,Haryana,Rice,4.8
F8440,Rajesh,Unknown,Rice,4.6
F1963,Sunil,Haryana,Soybean,1.21
F8496,Rajesh,Maharashtra,Potatox,5.44
F7192,Manoj,Karnataka,Maize,3.95
F1021,Sunil,Maharashtra,Maize,4.56
F8063,Sunil,Maharashtra,Rice,3.04
F6034,Unknown,Karnataka,Wheat,3.21
F7776,Manoj,Unknown,Wheat,3.74
F3456,Rajesh,Maharashtra,Maize,2.9
F5808x,Amit,Haryana,Potato,3.45
F5502,Unknown,Haryana,Rice,4.68
F1549,Manoj,Karnataka,Soybean,2.59
F9233,Manoj,UP,Rice,1.22
F3343,Amit,Haryana,Wheat,5.28
F3069,Manoj,UP,Rice,3.78
F5978,Unknown,UP,Wheat,3.47
F9189,Ravi,Maharashtra,Potato,3.64
F7864,Unknown,Punjab,Soybean,3.62
F2857,Rajesh,Punjab,Soybean,1.22
F5398,Unknown,Punjab,Wheat,3.6
F7979,Manoj,Unknown,Soybean,2.8
F5229,Rajesh,Haryana,Soybean,3.74
F4358,Amit,Maharashtra,Potato,4.3
F7485,Rajesh,Karnataka,Wheat,5.19
F9038,Ravi,Unknown,Maize,2.71
F8233,Amit,Unknown,Soybean,4.12
F6466,Rajesh,Unknown,Rice,3.42
F9462,Rajesh,UP,Soybean,4.65
F4605,Manoj,Unknown,Potato,3.57
F3539,Rajesh,Haryana,Maize,4.46
F5831,Manoj,Haryana,Ricex,2.66
F8477,Ravi,UP,Rice,4.44
F8857,Rajesh,Karnataka,Potato,3.41
F5531,Amit,Maharashtra,Rice,4.49
F3358,Sunil,Punjab,Soybean,2.88
F3048,Manoj,Punjab,Rice,1.14
F1036,Rajesh,Haryana,Potato,4.63
F9302,Rajesh,Haryanax,Wheat,3.71
F1984,Amit,Unknown,Maize,3.49
F2393,Unknown,Haryana,Wheat,3.47
F6524,Rajesh,Unknown,Ricex,3.64
F3828,Amit,Punjab,Potato,1.18
F8201,Manoj,Unknown,Rice,1.17
F9046,Sunil,Haryana,Rice,3.2
F3783,Unknown,Unknown,Rice,1.24
F5824x,Amit,Punjab,Rice,3.73
F6393,Rajesh,Punjab,Wheat,5.07
F5484,Rajesh,Karnataka,Soybean,3.58
F5037,Rajesh,Karnataka,Maize,5.09
F8368,Amit,UP,Potato,4.48
F8952x,Sunil,Karnataka,Wheat,4.88
F2477,Ravi,UP,Wheat,4.57
F6672x,Manoj,UP,Rice,4.36
F8019,Rajesh,UP,Maize,2.76
F8670,Sunil,Maharashtra,Maize,2.92
F6743,Rajesh,UP,Potato,4.75
F2091,Ravi,Punjab,Rice,5.23
F2025,Amit,Karnataka,Maize,3.18
F8396,Rajesh,Karnataka,Rice,2.6
F1186,Sunil,Haryana,Soybean,3.6
F3362,Manoj,Maharashtra,Rice,3.32
F9773,Unknown,UP,Rice,1.21
F9646,Ravi,Punjab,Soybean,1.2
F7493,Unknown,Unknown,Potato,3.47
F1767,Ravi,Haryana,Potatox,1.23
F5746,Sunilx,Unknown,Potato,3.47
F8838,Manoj,UP,Potato,1.23
F8687,Unknown,Unknown,Soybean,2.78
F7469,Sunil,UP,Rice,1.18
F9540,Amit,Punjab,Soybean,1.26
F4713,Sunil,Karnataka,Potato,3.9
F5034x,Rajesh,Karnataka,Soybean,4.55
F2884,Sunil,Haryana,Soybean,5.35
F3116,Manoj,Maharashtra,Maize,4.82
F4556,Ravi,Karnataka,Rice,4.79
F3864,Ravi,Maharashtra,Potato,4.8
F2137,Rajesh,UP,Wheat,3.4
F6709,Sunil,Unknown,Soybean,2.98
F7987,Amit,UP,Rice,2.84
F6467,Sunil,Unknown,Maize,5.12
F1604,Amit,Karnataka,Maize,4.58
F8356,Sunil,Punjab,Soybeanx,5.4
F8036,Manoj,Punjab,Soybean,4.48
F1170,Sunil,Haryana,Soybean,4.65
F9136,Ravi,UP,Soybean,4.88
F8123,Manoj,Unknown,Soybean,1.19
F4929,Unknown,Haryana,Rice,4.08
F6717,Manoj,Punjab,Maize,1.29
F6438,Ravi,Unknown,Maize,1.2
F8755,Sunil,Karnataka,Wheat,3.75
F8085,Rajesh,Maharashtra,Soybean,1.23
F7225,Ravi,Karnataka,Rice,2.62
F6302,Manoj,Unknown,Soybean,1.14
F9644,Sunil,UP,Maize,5.08
F6217x,Ravi,Unknown,Maize,4.32
F3075,Sunil,Karnataka,Wheat,3.55
F3076x,Manoj,Karnataka,Rice,3.4
F7031,Ravi,Maharashtra,Wheat,2.69
F1281,Manoj,Maharashtra,Maize,5.1
F7330,Rajesh,UP,Potato,3.32
F5937,Sunil,Karnataka,Rice,3.51
F2049,Rajesh,Punjab,Soybean,5.11
F9936,Sunil,Haryana,Potato,3.69
F9792x,Unknown,Haryana,Soybean,3.54
F6789,Rajesh,Haryana,Rice,1.11
F8308,Manoj,Haryana,Potato,4.8
F1639,Rajesh,Haryanax,Potato,2.92
F7497,Sunil,Haryana,Potatox,5.46
F1715,Unknownx,Karnataka,Potato,4.78
F5300,Amit,Punjab,Wheatx,5.04
F9744,Unknownx,Karnataka,Soybean,4.71
F4394,Unknown,Punjab,Maize,4.74
F3359,Amit,UP,Potato,2.68
F1307,Manojx,Punjab,Rice,4.8
F7418,Sunil,Karnataka,Wheat,3.5
F8234,Rajesh,Karnataka,Soybean,4.72
F1427,Manoj,Unknown,Rice,3.15
F4564,Manoj,Haryana,Soybean,3.58
F1376,Sunil,Maharashtrax,Soybean,5.18
F3276,Sunil,Karnataka,Soybean,4.5
F3476,Unknown,Maharashtra,Soybean,4.39
F3179,Amit,Haryana,Soybean,1.15
F5243,Manoj,UP,Potato,3.59
F1642,Ravi,Unknown,Potato,3.38
F3842,Sunil,Maharashtra,Wheat,4.52
F7295,Ravi,Haryana,Maize,3.45
F2201,Sunil,Maharashtra,Potato,1.18
F9261,Sunil,Haryana,Potato,1.18
F6595,Ravi,Punjab,Soybean,5.23
F4304,Rajesh,Unknown,Maize,1.11
F9743,Sunil,Unknown,Ricex,1.26
F2031,Sunil,Karnataka,Wheat,3.51
F6492,Amit,Haryana,Potato,3.71
F2239,Rajesh,Karnataka,Soybean,1.25
F7965,Amit,Maharashtra,Rice,5.07
F1930,Unknown,Haryana,Rice,2.85
F8274,Rajesh,UP,Maize,3.3
F4835,Ravi,Karnataka,Maize,4.09
F6822,Amit,UP,Potato,3.21
F4341,Ravi,Haryana,Ricex,3.36
F8957,Manoj,Karnataka,Potato,3.38
F5927,Unknown,UP,Wheat,1.3
F2002,Ravi,Punjab,Wheat,4.92
F6005,Manoj,Unknown,Potato,1.3
F7293,Ravi,Unknown,Wheat,2.7
F6505,Amit,Punjab,Wheat,5.09
F5592,Rajesh,Maharashtrax,Soybean,3.39
F6250,Rajesh,Maharashtra,Potato,2.73
F6442,Ravi,Maharashtra,Maize,2.98
F2893,Amit,Unknown,Wheat,3.47
F4182,Amit,Punjab,Maize,2.65
F3760,Unknown,Unknown,Ricex,4.34
F2383,Unknown,Karnataka,Wheat,3.24
F1507,Manoj,Unknown,Potato,4.54
F5904,Unknown,UP,Soybean,3.31
F8098,Ravi,UP,Maize,2.86
F8347,Amit,Punjab,Potato,4.76
F6654,Rajesh,Karnataka,Wheat,5.22
F2251,Ravi,Unknown,Maize,3.32
F8926,Rajesh,Haryana,Maize,4.81
F6348,Ravi,Karnataka,Wheat,3.67
F2498x,Sunil,Punjab,Maize,4.61
F9539,Manoj,Punjab,Maize,4.87
F9601,Ravi,Maharashtra,Rice,4.73
F8413,Manoj,Haryana,Rice,4.43
F3333,Unknown,Unknown,Soybean,1.24
F2381,Sunil,Maharashtra,Potato,3.53
F7468,Amit,Punjab,Soybean,1.26
F7953,Unknown,UP,Potato,3.7
F7576,Manoj,Karnataka,Wheat,4.47
F4631,Rajesh,Maharashtra,Potato,4.81
F9324,Ravi,Punjab,Maize,1.32
F6172,Ravi,Punjab,Wheat,5.29
F3047,Amit,Punjab,Wheat,4.15
F3670,Sunil,UP,Wheat,4.06
F9886,Amit,Karnatakax,Wheat,1.18
F4225,Unknown,UP,Wheat,3.51
F9443,Rajesh,Unknown,Potato,2.7
F9573,Unknown,Maharashtra,Rice,4.53
F4962,Amit,Karnataka,Potato,1.13
F8595,Sunil,Karnataka,Soybean,4.41
F7383,Amit,Punjab,Potato,2.88
F3100,Ravix,Punjab,Soybean,1.18
F8495,Ravi,Punjab,Soybean,3.23
F3546,Amit,Punjab,Soybean,1.23
F4615,Rajesh,Haryana,Rice,4.36
F6061,Ravi,Haryana,Rice,2.75
F4934,Ravi,Unknown,Wheat,3.31
F7798,Sunil,Unknown,Maize,3.65
F4281,Amit,UPx,Soybean,4.84
F6714,Ravi,Punjab,Soybean,5.16
F3624,Rajesh,Karnataka,Wheat,3.6
F8995,Unknown,Punjabx,Soybean,2.74
F1742,Ravi,Punjab,Wheat,3.34
F4593,Ravi,Punjab,Wheat,4.99
F2111,Rajesh,Karnatakax,Ricex,2.96
F2623,Amit,Haryana,Soybean,4.38
F8061,Unknown,Karnataka,Soybean,4.73
F8616,Rajesh,UP,Maize,3.55
F1430,Amitx,UP,Wheat,4.82
F2824,Manoj,Haryana,Maize,3.76
F9070,Manoj,UP,Potato,4.91
F3182,Unknown,Karnataka,Rice,2.98
F8058,Unknown,UP,Maize,4.92
F6251,Unknown,Haryana,Rice,1.11
F2957,Rajesh,Karnataka,Wheat,3.54
F5513,Ravi,Maharashtra,Rice,3.55
F9075,Sunil,Maharashtra,Wheat,4.83
F4082,Sunil,Maharashtra,Maize,3.98
F4008,Amit,UP,Maizex,4.5
F9049,Amit,Karnataka,Wheat,3.84
F6741,Sunil,Maharashtra,Soybeanx,3.42
F4811,Amit,Unknown,Wheat,3.67
F8827,Unknown,Unknown,Rice,4.52
F4434,Sunil,UP,Rice,4.08
F5064,Amit,Unknown,Soybean,4.47
F5867,Rajesh,Haryana,Maize,3.58
F8320,Ravi,Unknown,Soybean,3.36
F3462,Ravi,Haryana,Potato,2.8
F3612,Amitx,Haryana,Potato,2.74
F3324,Ravi,UP,Rice,3.35
F3218,Unknown,Unknownx,Soybean,5.13
F5504,Manoj,UP,Rice,3.59
F8866,Sunil,Haryana,Soybean,3.02
F4716,Unknown,Maharashtra,Maize,4.27
F5960x,Rajeshx,Haryana,Rice,3.72
F9628,Manojx,Unknown,Potato,3.68
F8574,Rajesh,Punjab,Wheat,4.46
F1566,Sunil,Haryana,Wheat,2.97
F2527,Unknown,Unknown,Rice,2.9
F8216,Rajesh,Maharashtra,Wheat,4.41
F4972,Amitx,UP,Soybean,1.24
F5284,Manojx,Maharashtra,Soybean,1.22
F5241,Amit,Unknown,Wheat,3.62
F7304,Unknown,Haryana,Wheat,2.91
F3142,Rajesh,Karnataka,Rice,4.88
F4021,Amit,Haryana,Soybean,3.46
F2480,Amit,Haryana,Wheat,5.15
F8895,Sunil,Unknownx,Wheat,1.17
F1167,Unknown,UPx,Maizex,1.19
F7376,Unknown,UP,Wheat,2.77
F2633,Unknown,Haryana,Maize,3.63
F5873,Manoj,Unknown,Soybean,4.27
F6134,Manoj,Punjab,Maize,1.19
F6533,Unknown,Karnataka,Rice,3.89
F7360,Unknown,Karnataka,Wheatx,3.68
F5141,Manoj,Karnataka,Wheat,3.78
F3114,Sunilx,Karnataka,Soybean,2.76
F1477,Ravi,Maharashtra,Rice,4.35
F9333,Ravi,Unknown,Rice,4.48
F3750,Unknown,Unknown,Potato,5.23
F2584,Amit,UP,Rice,3.24
F9055,Sunil,Haryana,Wheat,3.58
F8199,Unknown,Haryana,Potato,4.77
F8019,Unknown,Punjab,Maize,1.14
F5391,Sunil,Maharashtra,Wheat,3.1
F2719,Rajesh,Punjab,Rice,2.8
F3831,Manoj,Haryana,Soybean,2.8
F5298,Manoj,UP,Rice,1.24
F9566,Unknownx,Haryana,Wheat,2.65
F4400,Manoj,Unknown,Potato,1.22
F5027,Ravi,Karnataka,Potato,3.15
F3699,Ravi,Karnataka,Soybean,4.99
F4851,Sunil,Haryana,Potato,2.63
F2407,Manoj,Maharashtra,Soybean,3.43
F4313,Ravi,Unknown,Wheat,2.79
F3024,Ravi,Haryanax,Wheat,4.93
F6619,Amit,Karnataka,Potato,4.58
F1196x,Rajesh,Punjab,Soybean,4.57
F2721,Unknown,Unknown,Soybean,4.5
F1898,Sunil,UP,Maize,1.24
F6598,Sunil,UP,Soybean,4.49
F7592,Amit,Karnataka,Soybean,3.07
F7480,Amit,Punjab,Maize,1.11
F6601,Rajesh,Punjab,Potato,3.51
F5770x,Unknown,Karnataka,Soybean,5.11
F4000,Rajesh,Haryana,Rice,3.59
F1938,Sunil,Haryana,Potato,1.25
F6879,Unknown,Haryana,Soybean,4.38
F9109,Sunil,Maharashtra,Rice,1.17
F4360,Sunil,Punjab,Maize,4.79
F4217,Sunil,Punjab,Maize,4.41
F2707,Ravi,Unknown,Maize,4.54
F6515x,Unknown,Maharashtra,Soybean,3.38
F4167,Ravi,Karnataka,Potato,3.02
F7316,Sunil,Unknown,Soybean,3.6
F1256,Manoj,Haryana,Potato,2.84
F3014,Rajeshx,Haryana,Potato,2.78
F3100,Unknown,Karnataka,Potato,3.39
F9465,Rajesh,UP,Potato,5.12
F8576,Manoj,Karnataka,Potato,2.88
F2637,Manoj,Punjab,Soybean,1.22
F9421,Unknown,Karnataka,Soybean,2.83
F8350,Sunil,Karnataka,Potato,2.56
F4600,Ravi,Unknown,Maize,4.79
F9587,Rajesh,Unknown,Wheat,1.18
F8568,Sunil,Unknown,Rice,2.99
F1386,Ravi,Unknown,Wheat,5.37
F5060x,Sunil,Unknown,Rice,4.46
F8412,Manoj,Unknown,Potato,3.64
F6249,Ravi,Punjab,Rice,3.4
F7820,Manoj,Unknown,Maize,5.2
F3079,Unknown,Unknown,Maize,1.35
F5281,Manoj,Haryana,Rice,4.42
F4980,Sunil,Haryana,Wheat,1.21
F8110,Amitx,Haryana,Soybeanx,4.69
F4076,Sunil,Maharashtra,Soybean,4.7
F7636,Sunil,Haryana,Rice,5.09
F7209,Ravi,Haryana,Maize,3.69
F5842,Rajesh,Punjab,Rice,3.39
F4498,Sunil,Maharashtra,Maize,1.21
F2684,Ravi,Haryana,Potato,3.45
F6451,Ravi,Unknownx,Maize,4.56
F7671x,Ravi,Unknown,Rice,4.88
F8841,Unknown,Maharashtra,Rice,3.45
F5161,Rajesh,Maharashtra,Maize,4.57
F5140,Manoj,UP,Wheat,3.7
F9741,Rajesh,Maharashtra,Wheat,1.18
F5074,Manoj,Punjab,Potato,2.8
F3757,Ravi,UP,Soybean,4.28
F9006,Amit,Haryana,Soybean,3.43
F4044,Ravi,Haryana,Maize,3.62
F6701,Unknown,Punjab,Potato,4.29
F1222,Unknown,Punjab,Rice,2.96
F7447,Manoj,UP,Wheatx,4.23
F7041,Sunil,Haryana,Wheat,4.66
F5051,Manoj,Punjab,Rice,3.48
F3706,Sunil,Karnataka,Potato,1.16
F1166,Manoj,Haryanax,Wheat,4.61
F4040,Rajesh,Karnataka,Wheat,3.75
F4859x,Unknown,Karnataka,Maize,2.77
F5949,Unknown,Karnataka,Wheatx,1.21
F6469,Amit,Punjab,Soybean,4.97
F7393,Rajesh,Unknown,Maize,2.68
F6758,Sunil,Haryana,Potato,4.39
F8668,Unknown,Unknownx,Maize,2.79
F4355,Ravi,Maharashtra,Maizex,1.18
F2032,Amit,UP,Wheatx,1.16
F5348,Ravi,Haryana,Potato,3.47
F4127x,Manoj,UP,Potato,3.29
F3753,Unknown,Maharashtra,Wheat,3.44
F7726,Sunil,UP,Wheat,4.94
F7137,Sunil,Haryana,Rice,1.14
F2559,Rajesh,Unknown,Maize,3.26
F3192,Amit,Maharashtra,Soybean,3.38
F2784,Rajesh,UP,Wheat,3.23
F7834,Manoj,Karnataka,Soybean,3.4
F3395,Ravix,Haryana,Maize,2.94
F1560,Rajesh,Haryana,Soybean,4.57
F8522,Unknown,Maharashtra,Wheat,2.92
F7970x,Manoj,Punjab,Soybean,4.71
F9679,Sunil,Karnataka,Maize,1.18
F7699,Rajesh,Maharashtra,Maize,3.39
F1015,Unknown,Unknown,Potato,1.18
F8688,Unknown,Maharashtra,Rice,3.32
F5127,Ravi,Maharashtra,Wheat,1.17
F4975,Unknown,Maharashtra,Potato,3.38
F5328,Ravi,Haryana,Soybean,2.86
F4653,Unknown,Unknown,Potato,4.28
F9960,Amit,UP,Wheat,2.99
F2131,Unknown,Punjab,Potato,3.44
F9338,Unknown,Unknown,Soybean,4.96
F5807,Unknown,Maharashtra,Potato,5.04
F6100,Manoj,UP,Maize,2.88
F1786,Ravi,Haryana,Maize,3.92
F2682,Ravi,UP,Soybean,3.35
F5040x,Manoj,Haryana,Soybean,2.55
F7323,Sunil,Karnataka,Rice,4.81
F6189x,Unknown,Punjab,Potato,4.82
F4258,Unknown,Unknown,Maize,1.22
F3576,Ravix,UP,Maize,2.81
F8526,Sunil,Maharashtrax,Maize,2.86
F8368,Amit,Maharashtra,Soybean,5.16
F7766,Unknown,Unknown,Potato,2.86
F4046,Manoj,Unknown,Potato,3.48
F4409,Manoj,Punjab,Soybean,4.99
F6011,Manoj,Karnataka,Potato,3.53
F7055,Unknown,Punjab,Ricex,4.74
F1927,Sunil,Maharashtra,Rice,1.18
F8669x,Rajesh,Maharashtra,Maize,4.9
F6594,Manoj,Haryana,Rice,3.46
F8327,Unknown,Karnataka,Ricex,3.31
F4459,Ravi,Unknown,Potato,1.21
F6617,Ravi,Haryana,Wheat,4.44
F5030,Unknown,Haryana,Maize,3.52
F8863,Ravi,UP,Soybean,3.53
F1684x,Manoj,Maharashtra,Maize,3.36
F9915,Amit,Maharashtra,Maize,2.72
F9732x,Amit,Punjab,Potato,1.07
F4467,Amit,Haryana,Maize,2.84
F2897,Sunil,Unknown,Soybean,4.36
F4289,Ravi,Maharashtra,Wheat,1.28
F3687,Amit,Haryana,Potato,3.42
F2280,Amit,Maharashtra,Rice,2.86
F8518,Rajesh,Maharashtra,Wheat,1.24
F7065,Amit,Maharashtra,Potato,3.29
F9133,Unknown,Punjab,Maize,2.78
F7988,Manoj,Unknown,Soybean,2.57
F2555,Manoj,Punjab,Rice,3.35
F3616,Ravi,Punjab,Wheat,5.46
F7412,Manoj,Karnataka,Soybean,1.17
F5614,Unknownx,UP,Potato,5.14
F6461,Unknown,UP,Rice,5.51
F7201,Amit,UP,Wheat,3.54
F8634,Unknown,Haryanax,Maize,5.23
F1046,Sunil,Haryana,Maize,3.5
F2095,Manoj,Maharashtra,Potato,3.19
F5936,Manoj,Maharashtra,Rice,1.2
F6060,Manoj,Karnataka,Potato,3.11
F3526,Sunil,Maharashtra,Rice,4.4
F7394,Amit,Punjabx,Potato,2.72
F6700x,Rajesh,Karnataka,Potato,3.5
F4978,Ravi,Punjab,Wheat,1.2
F9974,Sunil,Punjab,Maize,3.64
F9270,Sunilx,Maharashtra,Wheat,5.08
F1202,Amit,Haryana,Rice,4.63
F5112,Ravi,Maharashtra,Potatox,2.9
F3709,Unknown,Punjab,Maize,3.1
F8443,Rajesh,Karnataka,Potatox,3.73
F3451,Unknown,Haryana,Rice,2.98
F5369,Rajesh,UP,Potato,2.85
F6465x,Manoj,Haryana,Wheat,5.19
F1612,Amit,Karnataka,Rice,4.45
F4560,Manoj,Maharashtra,Wheat,5.11
F2772,Ravi,Punjab,Potato,5.51
F7585,Manoj,Haryana,Potato,1.11
F8187,Rajesh,Karnataka,Maizex,4.99
F1885,Amit,Punjab,Soybean,1.17
F9107,Unknown,Maharashtra,Potato,4.84
F9375,Sunil,Karnataka,Ricex,3.27
F7082,Amit,Unknown,Potato,4.56
F6598,Manoj,UP,Soybean,4.54
F1224,Ravix,Unknown,Maize,4.39
F6924,Ravi,UP,Ricex,2.7
F1308,Sunil,Maharashtra,Ricex,3.43
F8364,Unknown,Haryana,Maize,1.21
F1503,Sunil,Karnataka,Soybeanx,4.18
F1056,Amit,Maharashtra,Soybean,1.08
F3850,Rajesh,UP,Soybeanx,3.29
F8346,Manoj,Karnataka,Potato,3.81
F1682,Manoj,Karnataka,Potato,3.38
